text,true,pred,prob
this love somebody video is fantastic,non_informative,non_informative,0.99804235
ikr im a disgusting wd owner do i get let off because i camp alot off road,non_informative,non_informative,0.9994553
this is what it look like out my window weedtopia,non_informative,non_informative,0.5603823
please reach out to your community religious leaders on information on how you can send aid to nepal some are bogus,non_informative,support_and_relief,0.9349801
processing harvey with one word or pic,non_informative,non_informative,0.9986621
and here goes the rain again _,non_informative,non_informative,0.99733883
at least,non_informative,non_informative,0.9467475
more than marooned people have taken shelter in schools and colleges in shahdakdot where social and political organisations are providing them food and medical assistance,support_and_relief,support_and_relief,0.99853516
it s about to go down jaecaitlin the coatroom,non_informative,non_informative,0.99900025
stfu bitch the only b word women should be called is beautiful bitches love being called beautiful,non_informative,non_informative,0.99952936
everyone now now now,non_informative,non_informative,0.995175
we think our problems are insurmountable amp then a real tragedy occurs prayers for all of those broken amp suffering massive losses,non_informative,non_informative,0.9977041
have we failed puerto rico it s like failing your own family,non_informative,non_informative,0.99895656
maybe driver really wanted hogs breath,non_informative,non_informative,0.9972198
it s a well known fact that if bears can t get access to charmin toilet paper its a every bear for himself policy,non_informative,non_informative,0.9989066
mexico readies relief aid for victims of harvey,support_and_relief,support_and_relief,0.9969842
watever hppen now in nepal only god knows all neplese especially aamirian amp adian alwys be strong evrything has it s own reason just pray,non_informative,non_informative,0.99454224
we do not have anything we sleep in the streets we can not go to the places that are providing help note please ask for exact location,support_and_relief,support_and_relief,0.9991062
i say i mean too much like i mean come on stop saying that josphine,non_informative,non_informative,0.99948597
love this band,non_informative,non_informative,0.99926895
i just want to be out of college and start making money,non_informative,non_informative,0.9995425
ill check them out also thanks,non_informative,non_informative,0.99934846
dyur had framed faskus by leaving the note behind but why would dyur give faskus the real amulet to bury in a cave thi,non_informative,non_informative,0.9986065
think u ve got problems turn on amp see the nepal tragedy only god can comfort them,non_informative,non_informative,0.99923277
_d_d_d come to islam and ask for forgiveness before it is too late let s say no to idols heretic beliefs,non_informative,non_informative,0.99900585
us senate passes harvey aid package extends debt limit,support_and_relief,support_and_relief,0.9957664
we were like and he was like then he was like then he was like aaaand we re done,non_informative,non_informative,0.9993856
thank you me community for your donations,support_and_relief,support_and_relief,0.9868592
god save yemen from all evils iaarahm merciful,non_informative,non_informative,0.99693763
gop senators hold up disaster aid over puerto rico concerns,support_and_relief,non_informative,0.56688875
want to know more about look for more info anonymously through,non_informative,support_and_relief,0.7494172
getting to know cuban milf zoraya mora,non_informative,non_informative,0.9989773
naval commandos also in kashmir to help in flood relief bravo,support_and_relief,support_and_relief,0.99143815
see our latest va and click to apply maintenance manager toc,non_informative,non_informative,0.9982907
no biotc you better be in caywood,non_informative,non_informative,0.99922264
cool cool cool cool cool _ _ _ _,non_informative,non_informative,0.9956422
at les miserables just in time for the thunder clouds to roll in outside,non_informative,non_informative,0.98890543
harvey hair don t case,non_informative,non_informative,0.99859375
could israel be next in line,non_informative,non_informative,0.99164796
valentino mora slow hyper controlled motion,non_informative,non_informative,0.9994135
puking at work the day before i go outta the country wtf life,non_informative,non_informative,0.99948275
clemente museum holding open house to help puerto rico,support_and_relief,support_and_relief,0.9889607
what s the update with did it pass already,non_informative,non_informative,0.9987614
